checked_at,event_id,section_group,min_total_cents,min_prefee_cents,listings,usd_cad_rate,buy_url
2026-06-12T21:17:27+00:00,822782,200 Bases,10300,7800,25,1.3977,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/7-31-2026-toronto-on-rogers-centre/events/68af4f69a87c28317e965ebc/listings/69a4ec84c42be979a84eecf2
2026-06-12T21:17:27+00:00,822782,200 Infield,12500,9500,18,1.3977,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/7-31-2026-toronto-on-rogers-centre/events/68af4f69a87c28317e965ebc/listings/6a2b099197c791990d1dcea2
2026-06-12T21:17:27+00:00,822782,200 Outfield,7200,5500,24,1.3977,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/7-31-2026-toronto-on-rogers-centre/events/68af4f69a87c28317e965ebc/listings/692f09844c87f865d06b747f
2026-06-12T21:17:27+00:00,822782,500 Bases,4100,3000,21,1.3977,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/7-31-2026-toronto-on-rogers-centre/events/68af4f69a87c28317e965ebc/listings/698a178ca30d668b47770670
2026-06-12T21:17:27+00:00,822782,500 Home Plate,4400,3300,25,1.3977,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/7-31-2026-toronto-on-rogers-centre/events/68af4f69a87c28317e965ebc/listings/6971b3b7319dd7a7f2cd93e0
2026-06-12T21:17:27+00:00,822782,500 Infield,4400,3300,21,1.3977,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/7-31-2026-toronto-on-rogers-centre/events/68af4f69a87c28317e965ebc/listings/697286afe7fbadfb8ee5b2e6
2026-06-12T21:17:27+00:00,822782,500 Outfield,4200,3100,19,1.3977,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/7-31-2026-toronto-on-rogers-centre/events/68af4f69a87c28317e965ebc/listings/698e2634f0657334703dcf39
2026-06-12T21:17:27+00:00,822782,Baseline Reserved,12900,9800,39,1.3977,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/7-31-2026-toronto-on-rogers-centre/events/68af4f69a87c28317e965ebc/listings/69a4ec91c42be979a850c150
2026-06-12T21:17:27+00:00,822782,Corner Reserved,10300,7800,24,1.3977,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/7-31-2026-toronto-on-rogers-centre/events/68af4f69a87c28317e965ebc/listings/697286b3e7fbadfb8ee6ae2d
2026-06-12T21:17:27+00:00,822782,Dugout Reserved,14800,11300,29,1.3977,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/7-31-2026-toronto-on-rogers-centre/events/68af4f69a87c28317e965ebc/listings/692f07604c87f865d0fa5f72
2026-06-12T21:17:27+00:00,822782,Home Reserved,15200,11600,22,1.3977,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/7-31-2026-toronto-on-rogers-centre/events/68af4f69a87c28317e965ebc/listings/6a25b1de976a51b65836a93b
2026-06-12T21:17:27+00:00,822782,Premium Club,39100,30000,28,1.3977,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/7-31-2026-toronto-on-rogers-centre/events/68af4f69a87c28317e965ebc/listings/69ea9ca55d3b4e7cfc1ad6a0
2026-06-12T21:17:27+00:00,822782,TD Clubhouse,33400,25600,4,1.3977,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/7-31-2026-toronto-on-rogers-centre/events/68af4f69a87c28317e965ebc/listings/6a0f8be33828919bf09ef2e7
2026-06-12T21:17:27+00:00,822782,TM Lounge,121700,93600,1,1.3977,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/7-31-2026-toronto-on-rogers-centre/events/68af4f69a87c28317e965ebc/listings/6a24510199548238fde625b6
2026-06-12T21:17:27+00:00,822781,100 Outfield,12500,9500,29,1.3977,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-1-2026-toronto-on-rogers-centre/events/68af4f693edac2b884b8be71/listings/6a2b099397c791990d1e80d1
2026-06-12T21:17:27+00:00,822781,200 Bases,12600,9600,20,1.3977,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-1-2026-toronto-on-rogers-centre/events/68af4f693edac2b884b8be71/listings/6a1caf8a99548238fdf976cc
2026-06-12T21:17:27+00:00,822781,200 Infield,12900,9800,19,1.3977,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-1-2026-toronto-on-rogers-centre/events/68af4f693edac2b884b8be71/listings/6a14607d3828919bf05eace0
2026-06-12T21:17:27+00:00,822781,200 Outfield,10200,7800,22,1.3977,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-1-2026-toronto-on-rogers-centre/events/68af4f693edac2b884b8be71/listings/6971743e319dd7a7f2349b97
2026-06-12T21:17:27+00:00,822781,500 Bases,5000,3700,19,1.3977,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-1-2026-toronto-on-rogers-centre/events/68af4f693edac2b884b8be71/listings/69f669b550ae950bcbfd267f
2026-06-12T21:17:27+00:00,822781,500 Home Plate,4900,3600,24,1.3977,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-1-2026-toronto-on-rogers-centre/events/68af4f693edac2b884b8be71/listings/69bd98f3f6fbc8b35481385c
2026-06-12T21:17:27+00:00,822781,500 Infield,5100,3800,23,1.3977,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-1-2026-toronto-on-rogers-centre/events/68af4f693edac2b884b8be71/listings/696a6cc5319dd7a7f2eb5af4
2026-06-12T21:17:27+00:00,822781,500 Outfield,5200,3900,19,1.3977,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-1-2026-toronto-on-rogers-centre/events/68af4f693edac2b884b8be71/listings/698e262ef0657334703c0290
2026-06-12T21:17:27+00:00,822781,Baseline Reserved,15900,12200,42,1.3977,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-1-2026-toronto-on-rogers-centre/events/68af4f693edac2b884b8be71/listings/6a2ad24997c791990d0ccf36
2026-06-12T21:17:27+00:00,822781,Corner Reserved,12900,9800,23,1.3977,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-1-2026-toronto-on-rogers-centre/events/68af4f693edac2b884b8be71/listings/69a9b4f689f0a636ae9ee9c0
2026-06-12T21:17:27+00:00,822781,Dugout Reserved,14000,10700,30,1.3977,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-1-2026-toronto-on-rogers-centre/events/68af4f693edac2b884b8be71/listings/6913aa3c759318d49d88a802
2026-06-12T21:17:27+00:00,822781,Home Reserved,19400,14800,24,1.3977,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-1-2026-toronto-on-rogers-centre/events/68af4f693edac2b884b8be71/listings/6a189fced6e132802c8deb5e
2026-06-12T21:17:27+00:00,822781,Premium Club,35500,27200,27,1.3977,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-1-2026-toronto-on-rogers-centre/events/68af4f693edac2b884b8be71/listings/69c56d9853c05bd145746162
2026-06-12T21:17:27+00:00,822781,TD Clubhouse,38200,29300,7,1.3977,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-1-2026-toronto-on-rogers-centre/events/68af4f693edac2b884b8be71/listings/69b490fdf6fbc8b35478a969
2026-06-12T21:17:27+00:00,822781,TM Lounge,114000,87600,1,1.3977,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-1-2026-toronto-on-rogers-centre/events/68af4f693edac2b884b8be71/listings/6a15dcb63828919bf09d0f21
2026-06-12T21:17:27+00:00,822783,100 Outfield,11800,9000,31,1.3977,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-2-2026-toronto-on-rogers-centre/events/68af4f69ceb30d39d5ba181d/listings/6906d4699fd9918f9cbf47d2
2026-06-12T21:17:27+00:00,822783,200 Bases,12500,9500,23,1.3977,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-2-2026-toronto-on-rogers-centre/events/68af4f69ceb30d39d5ba181d/listings/69a4ec91c42be979a850b9de
2026-06-12T21:17:27+00:00,822783,200 Infield,14900,11400,22,1.3977,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-2-2026-toronto-on-rogers-centre/events/68af4f69ceb30d39d5ba181d/listings/6a1980e47feb8ad850fecfcc
2026-06-12T21:17:27+00:00,822783,200 Outfield,10800,8200,19,1.3977,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-2-2026-toronto-on-rogers-centre/events/68af4f69ceb30d39d5ba181d/listings/6971b2cd319dd7a7f29b3a8c
2026-06-12T21:17:27+00:00,822783,500 Bases,5100,3800,24,1.3977,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-2-2026-toronto-on-rogers-centre/events/68af4f69ceb30d39d5ba181d/listings/6a2c674b97c791990de4adff
2026-06-12T21:17:27+00:00,822783,500 Home Plate,5300,4000,28,1.3977,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-2-2026-toronto-on-rogers-centre/events/68af4f69ceb30d39d5ba181d/listings/69bd98f3f6fbc8b354813779
2026-06-12T21:17:27+00:00,822783,500 Infield,5200,3900,29,1.3977,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-2-2026-toronto-on-rogers-centre/events/68af4f69ceb30d39d5ba181d/listings/696a6ccd319dd7a7f2ed1969
2026-06-12T21:17:27+00:00,822783,500 Outfield,5400,4000,16,1.3977,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-2-2026-toronto-on-rogers-centre/events/68af4f69ceb30d39d5ba181d/listings/69a4ec88c42be979a84f66c2
2026-06-12T21:17:27+00:00,822783,Baseline Reserved,15600,11900,34,1.3977,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-2-2026-toronto-on-rogers-centre/events/68af4f69ceb30d39d5ba181d/listings/697286ace7fbadfb8ee52788
2026-06-12T21:17:27+00:00,822783,Corner Reserved,13800,10600,20,1.3977,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-2-2026-toronto-on-rogers-centre/events/68af4f69ceb30d39d5ba181d/listings/6a1f429999548238fdb5910e
2026-06-12T21:17:27+00:00,822783,Dugout Reserved,17600,13400,29,1.3977,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-2-2026-toronto-on-rogers-centre/events/68af4f69ceb30d39d5ba181d/listings/692f07604c87f865d0fa5f5e
2026-06-12T21:17:27+00:00,822783,Home Reserved,17500,13300,23,1.3977,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-2-2026-toronto-on-rogers-centre/events/68af4f69ceb30d39d5ba181d/listings/69421da24c87f865d0120f75
2026-06-12T21:17:27+00:00,822783,Premium Club,36600,28100,26,1.3977,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-2-2026-toronto-on-rogers-centre/events/68af4f69ceb30d39d5ba181d/listings/69c56c1f53c05bd1452d66e7
2026-06-12T21:17:27+00:00,822783,TD Clubhouse,31600,24200,5,1.3977,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-2-2026-toronto-on-rogers-centre/events/68af4f69ceb30d39d5ba181d/listings/69f204215d3b4e7cfc5cdcf8
2026-06-12T21:17:27+00:00,822778,100 Outfield,9800,7400,32,1.3977,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-11-2026-toronto-on-rogers-centre/events/68af4f670322779c79d27144/listings/6a18a4b966eb6ee2f4aeda36
2026-06-12T21:17:27+00:00,822778,200 Bases,11200,8500,23,1.3977,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-11-2026-toronto-on-rogers-centre/events/68af4f670322779c79d27144/listings/69a4ec8cc42be979a84fd99b
2026-06-12T21:17:27+00:00,822778,200 Infield,12100,9200,21,1.3977,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-11-2026-toronto-on-rogers-centre/events/68af4f670322779c79d27144/listings/6973cadae7fbadfb8e485044
2026-06-12T21:17:27+00:00,822778,200 Outfield,8600,6500,25,1.3977,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-11-2026-toronto-on-rogers-centre/events/68af4f670322779c79d27144/listings/692f09804c87f865d06ab071
2026-06-12T21:17:27+00:00,822778,500 Bases,4400,3300,21,1.3977,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-11-2026-toronto-on-rogers-centre/events/68af4f670322779c79d27144/listings/6a2c674597c791990de311b1
2026-06-12T21:17:27+00:00,822778,500 Home Plate,4700,3500,24,1.3977,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-11-2026-toronto-on-rogers-centre/events/68af4f670322779c79d27144/listings/6906d4df9fd9918f9cd007a1
2026-06-12T21:17:27+00:00,822778,500 Infield,5000,3700,22,1.3977,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-11-2026-toronto-on-rogers-centre/events/68af4f670322779c79d27144/listings/69a4ec84c42be979a84ee67c
2026-06-12T21:17:27+00:00,822778,500 Outfield,4700,3500,16,1.3977,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-11-2026-toronto-on-rogers-centre/events/68af4f670322779c79d27144/listings/69a4ec8ec42be979a8501326
2026-06-12T21:17:27+00:00,822778,Baseline Reserved,13000,9900,39,1.3977,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-11-2026-toronto-on-rogers-centre/events/68af4f670322779c79d27144/listings/6a18d6c516982caecab23608
2026-06-12T21:17:27+00:00,822778,Corner Reserved,11200,8500,26,1.3977,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-11-2026-toronto-on-rogers-centre/events/68af4f670322779c79d27144/listings/697286a8e7fbadfb8ee4387f
2026-06-12T21:17:27+00:00,822778,Dugout Reserved,10700,8100,26,1.3977,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-11-2026-toronto-on-rogers-centre/events/68af4f670322779c79d27144/listings/69bdd672f6fbc8b3546d08ff
2026-06-12T21:17:27+00:00,822778,Home Reserved,14600,11100,20,1.3977,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-11-2026-toronto-on-rogers-centre/events/68af4f670322779c79d27144/listings/6a18a4bdb4e792377f618e89
2026-06-12T21:17:27+00:00,822778,Premium Club,37200,28500,25,1.3977,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-11-2026-toronto-on-rogers-centre/events/68af4f670322779c79d27144/listings/6906d4df9fd9918f9cd00679
2026-06-12T21:17:27+00:00,822778,TD Clubhouse,31900,24500,7,1.3977,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-11-2026-toronto-on-rogers-centre/events/68af4f670322779c79d27144/listings/69f204215d3b4e7cfc5cda94
2026-06-12T21:17:27+00:00,822778,TM Lounge,114900,88300,1,1.3977,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-11-2026-toronto-on-rogers-centre/events/68af4f670322779c79d27144/listings/6a1da29399548238fdc8406e
2026-06-12T21:17:27+00:00,822778,Wheelchair,21300,16300,1,1.3977,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-11-2026-toronto-on-rogers-centre/events/68af4f670322779c79d27144/listings/6a00769a9e5c236387a73186
2026-06-12T21:17:27+00:00,822779,100 Outfield,9500,7200,29,1.3977,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-12-2026-toronto-on-rogers-centre/events/68af4f67134a3cce602c9942/listings/6a2c683497c791990d23768e
2026-06-12T21:17:27+00:00,822779,200 Bases,10300,7800,23,1.3977,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-12-2026-toronto-on-rogers-centre/events/68af4f67134a3cce602c9942/listings/69a4ec8cc42be979a84fdb9c
2026-06-12T21:17:27+00:00,822779,200 Infield,12100,9200,20,1.3977,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-12-2026-toronto-on-rogers-centre/events/68af4f67134a3cce602c9942/listings/6a0f462b3828919bf047ceaa
2026-06-12T21:17:27+00:00,822779,200 Outfield,5300,4000,25,1.3977,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-12-2026-toronto-on-rogers-centre/events/68af4f67134a3cce602c9942/listings/69bdd671f6fbc8b3546d0446
2026-06-12T21:17:27+00:00,822779,500 Bases,4100,3000,15,1.3977,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-12-2026-toronto-on-rogers-centre/events/68af4f67134a3cce602c9942/listings/69eb7c3e5d3b4e7cfc46b625
2026-06-12T21:17:27+00:00,822779,500 Home Plate,4100,3100,24,1.3977,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-12-2026-toronto-on-rogers-centre/events/68af4f67134a3cce602c9942/listings/6a24d32099548238fdbf7d26
2026-06-12T21:17:27+00:00,822779,500 Infield,4200,3200,25,1.3977,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-12-2026-toronto-on-rogers-centre/events/68af4f67134a3cce602c9942/listings/69cf0e7753c05bd1452f0778
2026-06-12T21:17:27+00:00,822779,500 Outfield,4300,3200,19,1.3977,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-12-2026-toronto-on-rogers-centre/events/68af4f67134a3cce602c9942/listings/69a4ec8cc42be979a84fe178
2026-06-12T21:17:27+00:00,822779,Baseline Reserved,12900,9800,41,1.3977,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-12-2026-toronto-on-rogers-centre/events/68af4f67134a3cce602c9942/listings/69a4ec91c42be979a850c00e
2026-06-12T21:17:27+00:00,822779,Corner Reserved,10000,7600,24,1.3977,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-12-2026-toronto-on-rogers-centre/events/68af4f67134a3cce602c9942/listings/6992454b7f68d3e8ae12d7d0
2026-06-12T21:17:27+00:00,822779,Dugout Reserved,14500,11100,28,1.3977,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-12-2026-toronto-on-rogers-centre/events/68af4f67134a3cce602c9942/listings/69c5b4f453c05bd1454b078d
2026-06-12T21:17:27+00:00,822779,Home Reserved,14600,11100,24,1.3977,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-12-2026-toronto-on-rogers-centre/events/68af4f67134a3cce602c9942/listings/6a189e9690a72aaa91660228
2026-06-12T21:17:27+00:00,822779,Premium Club,39100,30000,25,1.3977,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-12-2026-toronto-on-rogers-centre/events/68af4f67134a3cce602c9942/listings/6972af31e7fbadfb8e8efbea
2026-06-12T21:17:27+00:00,822779,TD Clubhouse,34900,26800,7,1.3977,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-12-2026-toronto-on-rogers-centre/events/68af4f67134a3cce602c9942/listings/69b4911ff6fbc8b3547dc4e2
2026-06-12T21:17:27+00:00,822776,100 Outfield,12400,9500,31,1.3977,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-13-2026-toronto-on-rogers-centre/events/68af4f67630aca5171775681/listings/6a06066c3828919bf0f0ae74
2026-06-12T21:17:27+00:00,822776,200 Bases,12800,9800,24,1.3977,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-13-2026-toronto-on-rogers-centre/events/68af4f67630aca5171775681/listings/69f203975d3b4e7cfc41a75c
2026-06-12T21:17:27+00:00,822776,200 Infield,16500,12600,20,1.3977,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-13-2026-toronto-on-rogers-centre/events/68af4f67630aca5171775681/listings/6a0f46a33828919bf062b352
2026-06-12T21:17:27+00:00,822776,200 Outfield,9500,7200,19,1.3977,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-13-2026-toronto-on-rogers-centre/events/68af4f67630aca5171775681/listings/692f09804c87f865d06ab0e5
2026-06-12T21:17:27+00:00,822776,500 Bases,5400,4000,15,1.3977,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-13-2026-toronto-on-rogers-centre/events/68af4f67630aca5171775681/listings/6a1364253828919bf0e7bf19
2026-06-12T21:17:27+00:00,822776,500 Home Plate,4900,3700,29,1.3977,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-13-2026-toronto-on-rogers-centre/events/68af4f67630aca5171775681/listings/69c2a4d1f6fbc8b354dcb3b6
2026-06-12T21:17:27+00:00,822776,500 Infield,4800,3600,21,1.3977,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-13-2026-toronto-on-rogers-centre/events/68af4f67630aca5171775681/listings/6992454b7f68d3e8ae12cef7
2026-06-12T21:17:27+00:00,822776,500 Outfield,5700,4300,10,1.3977,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-13-2026-toronto-on-rogers-centre/events/68af4f67630aca5171775681/listings/69ea72f95d3b4e7cfc92742a
2026-06-12T21:17:27+00:00,822776,Baseline Reserved,17000,13000,36,1.3977,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-13-2026-toronto-on-rogers-centre/events/68af4f67630aca5171775681/listings/69fec2469e5c2363871a859e
2026-06-12T21:17:27+00:00,822776,Corner Reserved,13700,10500,19,1.3977,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-13-2026-toronto-on-rogers-centre/events/68af4f67630aca5171775681/listings/697286afe7fbadfb8ee5a7ce
2026-06-12T21:17:27+00:00,822776,Dugout Reserved,20200,15400,25,1.3977,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-13-2026-toronto-on-rogers-centre/events/68af4f67630aca5171775681/listings/6a0b32373828919bf00f8a16
2026-06-12T21:17:27+00:00,822776,Home Reserved,19400,14800,21,1.3977,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-13-2026-toronto-on-rogers-centre/events/68af4f67630aca5171775681/listings/6906d4df9fd9918f9cd00ae6
2026-06-12T21:17:27+00:00,822776,Premium Club,39100,30000,25,1.3977,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-13-2026-toronto-on-rogers-centre/events/68af4f67630aca5171775681/listings/6972af93e7fbadfb8ea57405
2026-06-12T21:17:27+00:00,822776,TD Clubhouse,34900,26800,5,1.3977,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-13-2026-toronto-on-rogers-centre/events/68af4f67630aca5171775681/listings/69b49123f6fbc8b3547e660c
2026-06-12T21:17:27+00:00,822777,100 Outfield,14700,11200,29,1.3977,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-14-2026-toronto-on-rogers-centre/events/68af4f69f2def3b1e914a0be/listings/6a04ebde3828919bf0c57ce9
2026-06-12T21:17:27+00:00,822777,200 Bases,16500,12600,19,1.3977,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-14-2026-toronto-on-rogers-centre/events/68af4f69f2def3b1e914a0be/listings/69a4ec8cc42be979a84fd838
2026-06-12T21:17:27+00:00,822777,200 Infield,19800,15100,20,1.3977,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-14-2026-toronto-on-rogers-centre/events/68af4f69f2def3b1e914a0be/listings/6a18a0e254a5d62d8935f0e3
2026-06-12T21:17:27+00:00,822777,200 Outfield,13600,10300,25,1.3977,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-14-2026-toronto-on-rogers-centre/events/68af4f69f2def3b1e914a0be/listings/6a1df9eb99548238fd5cb561
2026-06-12T21:17:27+00:00,822777,500 Bases,7800,5900,31,1.3977,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-14-2026-toronto-on-rogers-centre/events/68af4f69f2def3b1e914a0be/listings/6971b2c6319dd7a7f299df16
2026-06-12T21:17:27+00:00,822777,500 Home Plate,6700,5100,26,1.3977,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-14-2026-toronto-on-rogers-centre/events/68af4f69f2def3b1e914a0be/listings/69bd98f4f6fbc8b354817ff9
2026-06-12T21:17:27+00:00,822777,500 Infield,7200,5500,26,1.3977,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-14-2026-toronto-on-rogers-centre/events/68af4f69f2def3b1e914a0be/listings/697286bfe7fbadfb8ee962a6
2026-06-12T21:17:27+00:00,822777,500 Outfield,8500,6500,16,1.3977,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-14-2026-toronto-on-rogers-centre/events/68af4f69f2def3b1e914a0be/listings/69a4ec86c42be979a84f2796
2026-06-12T21:17:27+00:00,822777,Baseline Reserved,18900,14400,31,1.3977,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-14-2026-toronto-on-rogers-centre/events/68af4f69f2def3b1e914a0be/listings/6a29839b99548238fdc537a7
2026-06-12T21:17:27+00:00,822777,Corner Reserved,18300,14000,21,1.3977,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-14-2026-toronto-on-rogers-centre/events/68af4f69f2def3b1e914a0be/listings/69c97aa853c05bd145fff3f0
2026-06-12T21:17:27+00:00,822777,Dugout Reserved,21000,16000,25,1.3977,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-14-2026-toronto-on-rogers-centre/events/68af4f69f2def3b1e914a0be/listings/692f08c64c87f865d0475ec4
2026-06-12T21:17:27+00:00,822777,Home Reserved,20900,16000,22,1.3977,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-14-2026-toronto-on-rogers-centre/events/68af4f69f2def3b1e914a0be/listings/6a1ae9159ceb8ab7416dd5f9
2026-06-12T21:17:27+00:00,822777,Premium Club,75600,58100,25,1.3977,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-14-2026-toronto-on-rogers-centre/events/68af4f69f2def3b1e914a0be/listings/69f5e63350ae950bcbdb316b
2026-06-12T21:17:27+00:00,822777,Standing Room Only,7100,5300,1,1.3977,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-14-2026-toronto-on-rogers-centre/events/68af4f69f2def3b1e914a0be/listings/6a0609ba3828919bf0009044
2026-06-12T21:17:27+00:00,822777,TD Clubhouse,42700,32800,7,1.3977,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-14-2026-toronto-on-rogers-centre/events/68af4f69f2def3b1e914a0be/listings/69b49259f6fbc8b354af3097
2026-06-12T21:17:27+00:00,822777,TM Lounge,90000,69200,1,1.3977,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-14-2026-toronto-on-rogers-centre/events/68af4f69f2def3b1e914a0be/listings/6a2b6ddd97c791990d7a8b65
2026-06-12T21:17:27+00:00,822777,Wheelchair,19600,15000,3,1.3977,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-14-2026-toronto-on-rogers-centre/events/68af4f69f2def3b1e914a0be/listings/6a05dc443828919bf042f9cf
2026-06-12T21:17:27+00:00,822775,100 Outfield,15900,12200,27,1.3977,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-15-2026-toronto-on-rogers-centre/events/68af4f6961f7e1fa25848ab9/listings/69a7b11cc42be979a86fd972
2026-06-12T21:17:27+00:00,822775,200 Bases,19600,15000,23,1.3977,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-15-2026-toronto-on-rogers-centre/events/68af4f6961f7e1fa25848ab9/listings/69c0669cf6fbc8b354905fd3
2026-06-12T21:17:27+00:00,822775,200 Infield,19600,15000,20,1.3977,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-15-2026-toronto-on-rogers-centre/events/68af4f6961f7e1fa25848ab9/listings/69ea9ce45d3b4e7cfc27e699
